admin1pcode,admin2pcode,admin3pcode,admin4pcode,admin5pcode,camp_name,activity,beneficiaries,month,project_status,cluster,delivery_modality,site
SY07,SY0703,SY070301,C4123,NA,NA,1.02.1 Support the provision of formal education to children and youth,40,feb,Ongoing,Education,In-Classroom,C4123
SY07,SY0700,SY070005,C3946,NA,NA,1.02.1 Support the provision of formal education to children and youth,279,feb,Ongoing,Education,In-Classroom,C3946
SY07,SY0700,SY070005,C3946,NA,NA,1.02.1 Support the provision of formal education to children and youth,268,feb,Ongoing,Education,In-Classroom,C3946
SY07,SY0703,SY070304,C4172,NA,NA,1.02.1 Support the provision of formal education to children and youth,186,feb,Ongoing,Education,In-Classroom,C4172
SY07,SY0700,SY070005,C3941,NA,NA,1.02.1 Support the provision of formal education to children and youth,30,feb,Ongoing,Education,In-Classroom,C3941
SY07,SY0703,SY070301,C4124,NA,NA,2.03.3 Provide teachers and education personnel benefiting from school-based psychosocial support programs (male/female) in formal settings,1060,feb,Ongoing,Education,In-Classroom,C4124
SY07,SY0703,SY070301,C4125,NA,NA,2.03.3 Provide teachers and education personnel benefiting from school-based psychosocial support programs (male/female) in formal settings,752,feb,Ongoing,Education,In-Classroom,C4125
SY07,SY0703,SY070301,C4121,NA,NA,2.03.3 Provide teachers and education personnel benefiting from school-based psychosocial support programs (male/female) in formal settings,720,feb,Ongoing,Education,In-Classroom,C4121
SY07,SY0703,SY070304,C4172,NA,NA,2.03.3 Provide teachers and education personnel benefiting from school-based psychosocial support programs (male/female) in formal settings,1436,feb,Ongoing,Education,In-Classroom,C4172
SY07,SY0700,SY070005,C3941,NA,NA,2.03.3 Provide teachers and education personnel benefiting from school-based psychosocial support programs (male/female) in formal settings,1329,feb,Ongoing,Education,In-Classroom,C3941
SY07,SY0703,SY070301,C4127,NA,NA,2.03.3 Provide teachers and education personnel benefiting from school-based psychosocial support programs (male/female) in formal settings,453,feb,Ongoing,Education,In-Classroom,C4127
SY07,SY0703,SY070301,C4130,NA,NA,2.03.3 Provide teachers and education personnel benefiting from school-based psychosocial support programs (male/female) in formal settings,215,feb,Ongoing,Education,In-Classroom,C4130
SY07,SY0703,SY070301,C4123,NA,NA,2.03.3 Provide teachers and education personnel benefiting from school-based psychosocial support programs (male/female) in formal settings,194,feb,Ongoing,Education,In-Classroom,C4123
SY07,SY0703,SY070301,C4129,NA,NA,2.03.3 Provide teachers and education personnel benefiting from school-based psychosocial support programs (male/female) in formal settings,304,feb,Ongoing,Education,In-Classroom,C4129
SY07,SY0700,SY070005,C3942,NA,NA,2.03.3 Provide teachers and education personnel benefiting from school-based psychosocial support programs (male/female) in formal settings,164,feb,Ongoing,Education,In-Classroom,C3942
SY07,SY0700,SY070005,C3946,NA,NA,2.03.3 Provide teachers and education personnel benefiting from school-based psychosocial support programs (male/female) in formal settings,895,feb,Ongoing,Education,In-Classroom,C3946
SY07,SY0700,SY070005,C3946,NA,NA,2.03.3 Provide teachers and education personnel benefiting from school-based psychosocial support programs (male/female) in formal settings,947,feb,Ongoing,Education,In-Classroom,C3946
SY07,SY0703,SY070301,C4124,NA,NA,"2.02.1 Provide teachers and education personnel with monetary and non-monetary incentives. This including, pre-paid cards/vouchers, transportation allowance, financial payment, etc. to carry out education services in formal settings",45,feb,Ongoing,Education,In-Classroom,C4124
SY07,SY0703,SY070301,C4125,NA,NA,"2.02.1 Provide teachers and education personnel with monetary and non-monetary incentives. This including, pre-paid cards/vouchers, transportation allowance, financial payment, etc. to carry out education services in formal settings",32,feb,Ongoing,Education,In-Classroom,C4125
SY07,SY0703,SY070301,C4121,NA,NA,"2.02.1 Provide teachers and education personnel with monetary and non-monetary incentives. This including, pre-paid cards/vouchers, transportation allowance, financial payment, etc. to carry out education services in formal settings",31,feb,Ongoing,Education,In-Classroom,C4121
SY07,SY0703,SY070304,C4172,NA,NA,"2.02.1 Provide teachers and education personnel with monetary and non-monetary incentives. This including, pre-paid cards/vouchers, transportation allowance, financial payment, etc. to carry out education services in formal settings",56,feb,Ongoing,Education,In-Classroom,C4172
SY07,SY0700,SY070005,C3941,NA,NA,"2.02.1 Provide teachers and education personnel with monetary and non-monetary incentives. This including, pre-paid cards/vouchers, transportation allowance, financial payment, etc. to carry out education services in formal settings",55,feb,Ongoing,Education,In-Classroom,C3941
SY07,SY0703,SY070301,C4127,NA,NA,"2.02.1 Provide teachers and education personnel with monetary and non-monetary incentives. This including, pre-paid cards/vouchers, transportation allowance, financial payment, etc. to carry out education services in formal settings",28,feb,Ongoing,Education,In-Classroom,C4127
SY07,SY0703,SY070301,C4130,NA,NA,"2.02.1 Provide teachers and education personnel with monetary and non-monetary incentives. This including, pre-paid cards/vouchers, transportation allowance, financial payment, etc. to carry out education services in formal settings",18,feb,Ongoing,Education,In-Classroom,C4130
SY07,SY0703,SY070301,C4123,NA,NA,"2.02.1 Provide teachers and education personnel with monetary and non-monetary incentives. This including, pre-paid cards/vouchers, transportation allowance, financial payment, etc. to carry out education services in formal settings",15,feb,Ongoing,Education,In-Classroom,C4123
SY07,SY0703,SY070301,C4129,NA,NA,"2.02.1 Provide teachers and education personnel with monetary and non-monetary incentives. This including, pre-paid cards/vouchers, transportation allowance, financial payment, etc. to carry out education services in formal settings",21,feb,Ongoing,Education,In-Classroom,C4129
SY07,SY0700,SY070005,C3942,NA,NA,"2.02.1 Provide teachers and education personnel with monetary and non-monetary incentives. This including, pre-paid cards/vouchers, transportation allowance, financial payment, etc. to carry out education services in formal settings",15,feb,Ongoing,Education,In-Classroom,C3942
SY07,SY0700,SY070005,C3946,NA,NA,"2.02.1 Provide teachers and education personnel with monetary and non-monetary incentives. This including, pre-paid cards/vouchers, transportation allowance, financial payment, etc. to carry out education services in formal settings",44,feb,Ongoing,Education,In-Classroom,C3946
SY07,SY0700,SY070005,C3946,NA,NA,"2.02.1 Provide teachers and education personnel with monetary and non-monetary incentives. This including, pre-paid cards/vouchers, transportation allowance, financial payment, etc. to carry out education services in formal settings",43,feb,Ongoing,Education,In-Classroom,C3946
SY07,SY0703,SY070301,C4125,NA,NA,1.9   Provide children with school water trucking,752,feb,Ongoing,Education,In-Classroom,C4125
SY07,SY0703,SY070301,C4121,NA,NA,"1.07.3 classrooms (permanent school) constructed, established, rehabilitated or repaired  in formal settings",720,feb,Ongoing,Education,In-Classroom,C4121
SY07,SY0703,SY070304,C4172,NA,NA,1.9   Provide children with school water trucking,1436,feb,Ongoing,Education,In-Classroom,C4172
SY07,SY0700,SY070005,C3941,NA,NA,1.9   Provide children with school water trucking,1329,feb,Ongoing,Education,In-Classroom,C3941
SY07,SY0703,SY070301,C4127,NA,NA,1.9   Provide children with school water trucking,453,feb,Ongoing,Education,In-Classroom,C4127
SY07,SY0703,SY070301,C4130,NA,NA,1.9   Provide children with school water trucking,215,feb,Ongoing,Education,In-Classroom,C4130
SY07,SY0703,SY070301,C4123,NA,NA,1.9   Provide children with school water trucking,194,feb,Ongoing,Education,In-Classroom,C4123
SY07,SY0703,SY070301,C4129,NA,NA,1.9   Provide children with school water trucking,304,feb,Ongoing,Education,In-Classroom,C4129
SY07,SY0700,SY070005,C3942,NA,NA,1.9   Provide children with school water trucking,164,feb,Ongoing,Education,In-Classroom,C3942
SY07,SY0700,SY070005,C3946,NA,NA,1.9   Provide children with school water trucking,895,feb,Ongoing,Education,In-Classroom,C3946
SY07,SY0700,SY070005,C3946,NA,NA,1.9   Provide children with school water trucking,947,feb,Ongoing,Education,In-Classroom,C3946
SY07,SY0703,SY070301,C4124,NA,NA,1.13.1 Provide children with school bags in formal settings,1060,feb,Ongoing,Education,In-Classroom,C4124
SY07,SY0703,SY070301,C4125,NA,NA,1.13.1 Provide children with school bags in formal settings,752,feb,Ongoing,Education,In-Classroom,C4125
SY07,SY0703,SY070301,C4121,NA,NA,1.13.1 Provide children with school bags in formal settings,720,feb,Ongoing,Education,In-Classroom,C4121
SY07,SY0703,SY070304,C4172,NA,NA,1.13.1 Provide children with school bags in formal settings,1436,feb,Ongoing,Education,In-Classroom,C4172
SY07,SY0700,SY070005,C3941,NA,NA,1.13.1 Provide children with school bags in formal settings,1329,feb,Ongoing,Education,In-Classroom,C3941
SY07,SY0703,SY070301,C4127,NA,NA,1.13.1 Provide children with school bags in formal settings,453,feb,Ongoing,Education,In-Classroom,C4127
SY07,SY0703,SY070301,C4130,NA,NA,1.13.1 Provide children with school bags in formal settings,215,feb,Ongoing,Education,In-Classroom,C4130
SY07,SY0703,SY070301,C4123,NA,NA,1.13.1 Provide children with school bags in formal settings,194,feb,Ongoing,Education,In-Classroom,C4123
SY07,SY0703,SY070301,C4129,NA,NA,1.13.1 Provide children with school bags in formal settings,304,feb,Ongoing,Education,In-Classroom,C4129
SY07,SY0700,SY070005,C3942,NA,NA,1.13.1 Provide children with school bags in formal settings,164,feb,Ongoing,Education,In-Classroom,C3942
SY07,SY0700,SY070005,C3946,NA,NA,1.13.1 Provide children with school bags in formal settings,895,feb,Ongoing,Education,In-Classroom,C3946
SY07,SY0700,SY070005,C3946,NA,NA,1.13.1 Provide children with school bags in formal settings,947,feb,Ongoing,Education,In-Classroom,C3946
SY07,SY0703,SY070301,C4124,NA,NA,"2.01.1 Provide professional development to teaching staff and education personnel, including psychosocial support, subject knowledge, pedagogical skills, classroom managements, positive discipline, life skills, technical and vocational training, life skills and citizenship education, remote teaching pedagogy, education in emergencies (EiE), national/INEE minimum standards,codes of conduct and anti-bullying, mine risk education, safety/security protocols, etc. in formal settings",45,feb,Ongoing,Education,In-Classroom,C4124
SY07,SY0703,SY070301,C4125,NA,NA,"2.01.1 Provide professional development to teaching staff and education personnel, including psychosocial support, subject knowledge, pedagogical skills, classroom managements, positive discipline, life skills, technical and vocational training, life skills and citizenship education, remote teaching pedagogy, education in emergencies (EiE), national/INEE minimum standards,codes of conduct and anti-bullying, mine risk education, safety/security protocols, etc. in formal settings",32,feb,Ongoing,Education,In-Classroom,C4125
SY07,SY0703,SY070301,C4121,NA,NA,"2.01.1 Provide professional development to teaching staff and education personnel, including psychosocial support, subject knowledge, pedagogical skills, classroom managements, positive discipline, life skills, technical and vocational training, life skills and citizenship education, remote teaching pedagogy, education in emergencies (EiE), national/INEE minimum standards,codes of conduct and anti-bullying, mine risk education, safety/security protocols, etc. in formal settings",31,feb,Ongoing,Education,In-Classroom,C4121
SY07,SY0703,SY070304,C4172,NA,NA,"2.01.1 Provide professional development to teaching staff and education personnel, including psychosocial support, subject knowledge, pedagogical skills, classroom managements, positive discipline, life skills, technical and vocational training, life skills and citizenship education, remote teaching pedagogy, education in emergencies (EiE), national/INEE minimum standards,codes of conduct and anti-bullying, mine risk education, safety/security protocols, etc. in formal settings",56,feb,Ongoing,Education,In-Classroom,C4172
SY07,SY0700,SY070005,C3941,NA,NA,"2.01.1 Provide professional development to teaching staff and education personnel, including psychosocial support, subject knowledge, pedagogical skills, classroom managements, positive discipline, life skills, technical and vocational training, life skills and citizenship education, remote teaching pedagogy, education in emergencies (EiE), national/INEE minimum standards,codes of conduct and anti-bullying, mine risk education, safety/security protocols, etc. in formal settings",55,feb,Ongoing,Education,In-Classroom,C3941
SY07,SY0703,SY070301,C4127,NA,NA,"2.01.1 Provide professional development to teaching staff and education personnel, including psychosocial support, subject knowledge, pedagogical skills, classroom managements, positive discipline, life skills, technical and vocational training, life skills and citizenship education, remote teaching pedagogy, education in emergencies (EiE), national/INEE minimum standards,codes of conduct and anti-bullying, mine risk education, safety/security protocols, etc. in formal settings",28,feb,Ongoing,Education,In-Classroom,C4127
SY07,SY0703,SY070301,C4130,NA,NA,"2.01.1 Provide professional development to teaching staff and education personnel, including psychosocial support, subject knowledge, pedagogical skills, classroom managements, positive discipline, life skills, technical and vocational training, life skills and citizenship education, remote teaching pedagogy, education in emergencies (EiE), national/INEE minimum standards,codes of conduct and anti-bullying, mine risk education, safety/security protocols, etc. in formal settings",18,feb,Ongoing,Education,In-Classroom,C4130
SY07,SY0703,SY070301,C4123,NA,NA,"2.01.1 Provide professional development to teaching staff and education personnel, including psychosocial support, subject knowledge, pedagogical skills, classroom managements, positive discipline, life skills, technical and vocational training, life skills and citizenship education, remote teaching pedagogy, education in emergencies (EiE), national/INEE minimum standards,codes of conduct and anti-bullying, mine risk education, safety/security protocols, etc. in formal settings",15,feb,Ongoing,Education,In-Classroom,C4123
SY07,SY0703,SY070301,C4129,NA,NA,"2.01.1 Provide professional development to teaching staff and education personnel, including psychosocial support, subject knowledge, pedagogical skills, classroom managements, positive discipline, life skills, technical and vocational training, life skills and citizenship education, remote teaching pedagogy, education in emergencies (EiE), national/INEE minimum standards,codes of conduct and anti-bullying, mine risk education, safety/security protocols, etc. in formal settings",21,feb,Ongoing,Education,In-Classroom,C4129
SY07,SY0700,SY070005,C3942,NA,NA,"2.01.1 Provide professional development to teaching staff and education personnel, including psychosocial support, subject knowledge, pedagogical skills, classroom managements, positive discipline, life skills, technical and vocational training, life skills and citizenship education, remote teaching pedagogy, education in emergencies (EiE), national/INEE minimum standards,codes of conduct and anti-bullying, mine risk education, safety/security protocols, etc. in formal settings",15,feb,Ongoing,Education,In-Classroom,C3942
SY07,SY0700,SY070005,C3946,NA,NA,"2.01.1 Provide professional development to teaching staff and education personnel, including psychosocial support, subject knowledge, pedagogical skills, classroom managements, positive discipline, life skills, technical and vocational training, life skills and citizenship education, remote teaching pedagogy, education in emergencies (EiE), national/INEE minimum standards,codes of conduct and anti-bullying, mine risk education, safety/security protocols, etc. in formal settings",44,feb,Ongoing,Education,In-Classroom,C3946
SY07,SY0700,SY070005,C3946,NA,NA,"2.01.1 Provide professional development to teaching staff and education personnel, including psychosocial support, subject knowledge, pedagogical skills, classroom managements, positive discipline, life skills, technical and vocational training, life skills and citizenship education, remote teaching pedagogy, education in emergencies (EiE), national/INEE minimum standards,codes of conduct and anti-bullying, mine risk education, safety/security protocols, etc. in formal settings",43,feb,Ongoing,Education,In-Classroom,C3946
SY07,SY0703,SY070301,C4124,NA,NA,"1.07.12 Provide maintenance and running costs, including cleaning material, stationery for school personnel or fuel, in learning spaces and schools",598,feb,Ongoing,Education,In-Classroom,C4124
SY07,SY0703,SY070301,C4125,NA,NA,"1.07.12 Provide maintenance and running costs, including cleaning material, stationery for school personnel or fuel, in learning spaces and schools",641,feb,Ongoing,Education,In-Classroom,C4125
SY07,SY0703,SY070301,C4121,NA,NA,"1.07.12 Provide maintenance and running costs, including cleaning material, stationery for school personnel or fuel, in learning spaces and schools",513,feb,Ongoing,Education,In-Classroom,C4121
SY07,SY0703,SY070304,C4172,NA,NA,"1.07.12 Provide maintenance and running costs, including cleaning material, stationery for school personnel or fuel, in learning spaces and schools",783,feb,Ongoing,Education,In-Classroom,C4172
SY07,SY0700,SY070005,C3941,NA,NA,"1.07.12 Provide maintenance and running costs, including cleaning material, stationery for school personnel or fuel, in learning spaces and schools",709,feb,Ongoing,Education,In-Classroom,C3941
SY07,SY0703,SY070301,C4127,NA,NA,"1.07.12 Provide maintenance and running costs, including cleaning material, stationery for school personnel or fuel, in learning spaces and schools",300,feb,Ongoing,Education,In-Classroom,C4127
SY07,SY0703,SY070301,C4130,NA,NA,"1.07.12 Provide maintenance and running costs, including cleaning material, stationery for school personnel or fuel, in learning spaces and schools",157,feb,Ongoing,Education,In-Classroom,C4130
SY07,SY0703,SY070301,C4123,NA,NA,"1.07.12 Provide maintenance and running costs, including cleaning material, stationery for school personnel or fuel, in learning spaces and schools",154,feb,Ongoing,Education,In-Classroom,C4123
SY07,SY0703,SY070301,C4129,NA,NA,"1.07.12 Provide maintenance and running costs, including cleaning material, stationery for school personnel or fuel, in learning spaces and schools",304,feb,Ongoing,Education,In-Classroom,C4129
SY07,SY0700,SY070005,C3942,NA,NA,"1.07.12 Provide maintenance and running costs, including cleaning material, stationery for school personnel or fuel, in learning spaces and schools",164,feb,Ongoing,Education,In-Classroom,C3942
SY07,SY0700,SY070005,C3946,NA,NA,"1.07.12 Provide maintenance and running costs, including cleaning material, stationery for school personnel or fuel, in learning spaces and schools",616,feb,Ongoing,Education,In-Classroom,C3946
SY07,SY0700,SY070005,C3946,NA,NA,"1.07.12 Provide maintenance and running costs, including cleaning material, stationery for school personnel or fuel, in learning spaces and schools",679,feb,Ongoing,Education,In-Classroom,C3946
SY02,SY0203,SY020303,C1484,NA,NA,1.08.1 Provide children school supplies in formal settings,800,feb,Ongoing,Education,In-Classroom,C1484
SY02,SY0203,SY020303,C1484,NA,NA,1.05.2 Provide youth (15-17) with technical and vocational education training in non-formal settings,27,feb,Ongoing,Education,In-Classroom,C1484
SY07,SY0705,SY070500,C4278,NA,NA,"1.07.6 Provide schools with school furniture, including desk, chairs, blackboards, etc.",500,feb,Ongoing,Education,In-Classroom,C4278
SY02,SY0203,SY020303,C1484,NA,NA,"1.07.6 Provide schools with school furniture, including desk, chairs, blackboards, etc.",51,feb,Ongoing,Education,In-Classroom,C1484
SY07,SY0703,SY070301,C4126,NA,NA,"2.02.2 Provide teachers and education personnel with monetary and non-monetary incentives. This including, pre-paid cards/vouchers, transportation allowance, financial payment, etc. to carry out education services in non-formal settings",30,feb,Ongoing,Education,In-Classroom,C4126
SY07,SY0700,SY070000,C3871,NA,NA,"2.02.2 Provide teachers and education personnel with monetary and non-monetary incentives. This including, pre-paid cards/vouchers, transportation allowance, financial payment, etc. to carry out education services in non-formal settings",43,feb,Ongoing,Education,In-Classroom,C3871
SY07,SY0703,SY070301,C6692,NA,NA,"2.02.2 Provide teachers and education personnel with monetary and non-monetary incentives. This including, pre-paid cards/vouchers, transportation allowance, financial payment, etc. to carry out education services in non-formal settings",26,feb,Ongoing,Education,In-Classroom,C6692
SY07,SY0700,SY070005,C3939,NA,NA,"2.02.2 Provide teachers and education personnel with monetary and non-monetary incentives. This including, pre-paid cards/vouchers, transportation allowance, financial payment, etc. to carry out education services in non-formal settings",17,feb,Ongoing,Education,In-Classroom,C3939
SY07,SY0700,SY070000,C3871,NA,NA,"2.02.2 Provide teachers and education personnel with monetary and non-monetary incentives. This including, pre-paid cards/vouchers, transportation allowance, financial payment, etc. to carry out education services in non-formal settings",26,feb,Ongoing,Education,In-Classroom,C3871
SY07,SY0703,SY070301,C4131,NA,NA,"2.02.2 Provide teachers and education personnel with monetary and non-monetary incentives. This including, pre-paid cards/vouchers, transportation allowance, financial payment, etc. to carry out education services in non-formal settings",21,feb,Ongoing,Education,In-Classroom,C4131
SY07,SY0703,SY070301,C4120,NA,NA,"2.02.2 Provide teachers and education personnel with monetary and non-monetary incentives. This including, pre-paid cards/vouchers, transportation allowance, financial payment, etc. to carry out education services in non-formal settings",16,feb,Ongoing,Education,In-Classroom,C4120
SY07,SY0703,SY070301,C6389,NA,NA,"2.02.2 Provide teachers and education personnel with monetary and non-monetary incentives. This including, pre-paid cards/vouchers, transportation allowance, financial payment, etc. to carry out education services in non-formal settings",27,feb,Ongoing,Education,In-Classroom,C6389
SY07,SY0703,SY070301,C4129,NA,NA,"2.02.2 Provide teachers and education personnel with monetary and non-monetary incentives. This including, pre-paid cards/vouchers, transportation allowance, financial payment, etc. to carry out education services in non-formal settings",21,feb,Ongoing,Education,In-Classroom,C4129
SY07,SY0703,SY070301,C4129,NA,NA,"2.02.2 Provide teachers and education personnel with monetary and non-monetary incentives. This including, pre-paid cards/vouchers, transportation allowance, financial payment, etc. to carry out education services in non-formal settings",18,feb,Ongoing,Education,In-Classroom,C4129
SY07,SY0703,SY070301,C4129,NA,NA,"2.02.2 Provide teachers and education personnel with monetary and non-monetary incentives. This including, pre-paid cards/vouchers, transportation allowance, financial payment, etc. to carry out education services in non-formal settings",21,feb,Ongoing,Education,In-Classroom,C4129
SY07,SY0703,SY070301,C4129,NA,NA,"2.02.2 Provide teachers and education personnel with monetary and non-monetary incentives. This including, pre-paid cards/vouchers, transportation allowance, financial payment, etc. to carry out education services in non-formal settings",24,feb,Ongoing,Education,In-Classroom,C4129
SY07,SY0703,SY070301,C4126,NA,NA,"2.02.2 Provide teachers and education personnel with monetary and non-monetary incentives. This including, pre-paid cards/vouchers, transportation allowance, financial payment, etc. to carry out education services in non-formal settings",17,feb,Ongoing,Education,In-Classroom,C4126
SY07,SY0703,SY070301,C4123,NA,NA,"2.02.2 Provide teachers and education personnel with monetary and non-monetary incentives. This including, pre-paid cards/vouchers, transportation allowance, financial payment, etc. to carry out education services in non-formal settings",16,feb,Ongoing,Education,In-Classroom,C4123
SY07,SY0700,SY070005,C3943,NA,NA,"2.02.2 Provide teachers and education personnel with monetary and non-monetary incentives. This including, pre-paid cards/vouchers, transportation allowance, financial payment, etc. to carry out education services in non-formal settings",15,feb,Ongoing,Education,In-Classroom,C3943
SY07,SY0703,SY070304,C4172,NA,NA,"2.02.2 Provide teachers and education personnel with monetary and non-monetary incentives. This including, pre-paid cards/vouchers, transportation allowance, financial payment, etc. to carry out education services in non-formal settings",14,feb,Ongoing,Education,In-Classroom,C4172
SY07,SY0703,SY070301,C6389,NA,NA,"2.02.2 Provide teachers and education personnel with monetary and non-monetary incentives. This including, pre-paid cards/vouchers, transportation allowance, financial payment, etc. to carry out education services in non-formal settings",26,feb,Ongoing,Education,In-Classroom,C6389
SY07,SY0700,SY070005,C3949,NA,NA,"2.02.2 Provide teachers and education personnel with monetary and non-monetary incentives. This including, pre-paid cards/vouchers, transportation allowance, financial payment, etc. to carry out education services in non-formal settings",11,feb,Ongoing,Education,In-Classroom,C3949
SY07,SY0703,SY070301,C4120,NA,NA,"2.02.2 Provide teachers and education personnel with monetary and non-monetary incentives. This including, pre-paid cards/vouchers, transportation allowance, financial payment, etc. to carry out education services in non-formal settings",22,feb,Ongoing,Education,In-Classroom,C4120
SY07,SY0703,SY070301,C4129,NA,NA,"2.02.2 Provide teachers and education personnel with monetary and non-monetary incentives. This including, pre-paid cards/vouchers, transportation allowance, financial payment, etc. to carry out education services in non-formal settings",20,feb,Ongoing,Education,In-Classroom,C4129
SY07,SY0700,SY070005,C3949,NA,NA,"2.02.2 Provide teachers and education personnel with monetary and non-monetary incentives. This including, pre-paid cards/vouchers, transportation allowance, financial payment, etc. to carry out education services in non-formal settings",18,feb,Ongoing,Education,In-Classroom,C3949
SY07,SY0703,SY070301,C4131,NA,NA,"2.02.2 Provide teachers and education personnel with monetary and non-monetary incentives. This including, pre-paid cards/vouchers, transportation allowance, financial payment, etc. to carry out education services in non-formal settings",24,feb,Ongoing,Education,In-Classroom,C4131
SY02,SY0200,SY020001,C1025,NA,NA,"2.02.2 Provide teachers and education personnel with monetary and non-monetary incentives. This including, pre-paid cards/vouchers, transportation allowance, financial payment, etc. to carry out education services in non-formal settings",16,feb,Ongoing,Education,In-Classroom,C1025
SY07,SY0703,SY070301,C6389,NA,NA,"2.02.2 Provide teachers and education personnel with monetary and non-monetary incentives. This including, pre-paid cards/vouchers, transportation allowance, financial payment, etc. to carry out education services in non-formal settings",40,feb,Ongoing,Education,In-Classroom,C6389
SY07,SY0703,SY070301,C6389,NA,NA,"2.02.2 Provide teachers and education personnel with monetary and non-monetary incentives. This including, pre-paid cards/vouchers, transportation allowance, financial payment, etc. to carry out education services in non-formal settings",29,feb,Ongoing,Education,In-Classroom,C6389
SY07,SY0703,SY070301,C6755,NA,NA,"2.02.2 Provide teachers and education personnel with monetary and non-monetary incentives. This including, pre-paid cards/vouchers, transportation allowance, financial payment, etc. to carry out education services in non-formal settings",21,feb,Ongoing,Education,In-Classroom,C6755
SY07,SY0703,SY070301,C4129,NA,NA,"2.02.2 Provide teachers and education personnel with monetary and non-monetary incentives. This including, pre-paid cards/vouchers, transportation allowance, financial payment, etc. to carry out education services in non-formal settings",21,feb,Ongoing,Education,In-Classroom,C4129
SY02,SY0202,SY020200,C1202,NA,NA,"2.02.2 Provide teachers and education personnel with monetary and non-monetary incentives. This including, pre-paid cards/vouchers, transportation allowance, financial payment, etc. to carry out education services in non-formal settings",14,feb,Ongoing,Education,In-Classroom,C1202
SY02,SY0202,SY020200,C1202,NA,NA,"2.02.2 Provide teachers and education personnel with monetary and non-monetary incentives. This including, pre-paid cards/vouchers, transportation allowance, financial payment, etc. to carry out education services in non-formal settings",29,feb,Ongoing,Education,In-Classroom,C1202
SY02,SY0202,SY020200,C1202,NA,NA,"2.02.2 Provide teachers and education personnel with monetary and non-monetary incentives. This including, pre-paid cards/vouchers, transportation allowance, financial payment, etc. to carry out education services in non-formal settings",11,feb,Ongoing,Education,In-Classroom,C1202
SY02,SY0202,SY020200,C1202,NA,NA,"2.02.2 Provide teachers and education personnel with monetary and non-monetary incentives. This including, pre-paid cards/vouchers, transportation allowance, financial payment, etc. to carry out education services in non-formal settings",12,feb,Ongoing,Education,In-Classroom,C1202
SY07,SY0703,SY070301,C4125,NA,NA,"1.04.1 Provide children and youth with non-formal education programs, including remedial classes, Accelerated Learning Programs (ALP), catch-up classes, literacy and numeracy classes, Self-Learning Program (SLP), etc.",378,feb,Ongoing,Education,In-Classroom,C4125
SY07,SY0703,SY070301,C4126,NA,NA,"1.04.1 Provide children and youth with non-formal education programs, including remedial classes, Accelerated Learning Programs (ALP), catch-up classes, literacy and numeracy classes, Self-Learning Program (SLP), etc.",447,feb,Ongoing,Education,In-Classroom,C4126
SY07,SY0700,SY070000,C3871,NA,NA,"1.04.1 Provide children and youth with non-formal education programs, including remedial classes, Accelerated Learning Programs (ALP), catch-up classes, literacy and numeracy classes, Self-Learning Program (SLP), etc.",1108,feb,Ongoing,Education,In-Classroom,C3871
SY07,SY0703,SY070301,C6692,NA,NA,"1.04.1 Provide children and youth with non-formal education programs, including remedial classes, Accelerated Learning Programs (ALP), catch-up classes, literacy and numeracy classes, Self-Learning Program (SLP), etc.",55,feb,Ongoing,Education,In-Classroom,C6692
SY07,SY0703,SY070301,C6692,NA,NA,"1.04.1 Provide children and youth with non-formal education programs, including remedial classes, Accelerated Learning Programs (ALP), catch-up classes, literacy and numeracy classes, Self-Learning Program (SLP), etc.",476,feb,Ongoing,Education,In-Classroom,C6692
SY07,SY0700,SY070005,C3939,NA,NA,"1.04.1 Provide children and youth with non-formal education programs, including remedial classes, Accelerated Learning Programs (ALP), catch-up classes, literacy and numeracy classes, Self-Learning Program (SLP), etc.",303,feb,Ongoing,Education,In-Classroom,C3939
SY07,SY0700,SY070000,C3871,NA,NA,"1.04.1 Provide children and youth with non-formal education programs, including remedial classes, Accelerated Learning Programs (ALP), catch-up classes, literacy and numeracy classes, Self-Learning Program (SLP), etc.",662,feb,Ongoing,Education,In-Classroom,C3871
SY07,SY0703,SY070301,C4131,NA,NA,"1.04.1 Provide children and youth with non-formal education programs, including remedial classes, Accelerated Learning Programs (ALP), catch-up classes, literacy and numeracy classes, Self-Learning Program (SLP), etc.",381,feb,Ongoing,Education,In-Classroom,C4131
SY07,SY0703,SY070301,C4120,NA,NA,"1.04.1 Provide children and youth with non-formal education programs, including remedial classes, Accelerated Learning Programs (ALP), catch-up classes, literacy and numeracy classes, Self-Learning Program (SLP), etc.",294,feb,Ongoing,Education,In-Classroom,C4120
SY07,SY0703,SY070301,C6389,NA,NA,"1.04.1 Provide children and youth with non-formal education programs, including remedial classes, Accelerated Learning Programs (ALP), catch-up classes, literacy and numeracy classes, Self-Learning Program (SLP), etc.",581,feb,Ongoing,Education,In-Classroom,C6389
SY07,SY0703,SY070301,C4129,NA,NA,"1.04.1 Provide children and youth with non-formal education programs, including remedial classes, Accelerated Learning Programs (ALP), catch-up classes, literacy and numeracy classes, Self-Learning Program (SLP), etc.",359,feb,Ongoing,Education,In-Classroom,C4129
SY07,SY0703,SY070301,C4129,NA,NA,"1.04.1 Provide children and youth with non-formal education programs, including remedial classes, Accelerated Learning Programs (ALP), catch-up classes, literacy and numeracy classes, Self-Learning Program (SLP), etc.",236,feb,Ongoing,Education,In-Classroom,C4129
